PRODUCT_NUM                     ,DEPARTMENT                ,COMMODITY                 ,BRAND_TY,NATURAL_ORGANIC_FLAG
06786238                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06788207                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06790143                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06792166                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06793249                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06797608                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06797725                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06799129                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06819184                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06824719                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06838669                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06846362                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06863127                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06864769                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06865381                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06865744                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06875652                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06877202                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06897917                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06900173                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06912385                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06919973                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06919980                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06931597                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06932049                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06933811                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06933812                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06939786                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06960377                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06964212                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06964738                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06983376                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06984379                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06985014                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06985209                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06986661                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06986829                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06986987                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06987596                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06989587                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06991248                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06991804                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06996023                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
06997658                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07003452                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07017259                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07024340                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07039179                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07050188                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07051998                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07052347                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07052607                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07075045                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07077864                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07086477                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07091951                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07102797                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
07105401                        ,NON-FOOD                  ,MISC                      ,NATIONAL,N
